50	531
51	1390
52	1510
53	4280
54	11100
55	42100
56	46400
57	85800
58	79000
59	21300
60	383000
61	58600
62	16500
63	6260
64	3210
65	3840
66	8340
67	7380
68	50600
69	146000
70	144000
71	51400
72	119000
73	182000
74	112000
75	20900
76	7910
77	8410
78	7340
79	6320
80	26700
81	62800
82	96800
83	29200
84	96900
85	144000
86	102000
87	52100
88	26900
89	27200
90	15900
91	21200
92	12400
93	10600
94	42100
95	43300
96	149000
97	230000
98	477000
99	66000
100	49200
101	43600
102	141000
103	56800
104	21400
105	11500
106	21600
107	18600
108	89400
109	50700
110	252000
111	54300
112	197000
113	66000
114	208000
115	70600
116	50300
117	21300
118	14900
119	15300
120	28500
121	27000
122	93000
123	35100
124	124000
125	56200
126	1010000
127	91500
128	234000
129	42300
130	28100
131	24800
132	35100
133	31700
134	43500
135	61500
136	66500
137	26100
138	102000
139	31600
140	123000
141	29700
142	120000
143	29700
144	328000
145	81500
146	50000
147	26200
148	60600
149	26500
150	74000
151	26100
152	89500
153	22800
154	53800
155	16300
156	36400
157	13700
158	33700
159	16200
160	56700
161	24000
162	67300
163	55300
164	78200
165	20600
166	58900
167	15100
168	68700
169	16500
170	33800
171	12300
172	31400
173	26600
174	46700
175	19700
176	67900
177	20000
178	68100
179	18000
180	53800
181	13800
182	46500
183	11400
184	27500
185	10600
186	37300
187	20000
188	44800
189	18600
190	66200
191	40100
192	69900
193	18300
194	47500
195	11700
196	32100
197	9950
198	27200
199	10200
200	31400
201	16200
202	62200
203	33700
204	60000
205	23400
206	63300
207	24900
208	42100
209	11300
210	33400
211	9170
212	26600
213	9990
214	30000
215	13700
216	40000
217	15700
218	43600
219	15300
220	39900
221	13500
222	29800
223	11100
224	25400
225	7940
226	24900
227	9080
228	27100
229	9730
230	30400
231	10700
232	32300
233	11100
234	30600
235	12200
236	23800
237	7450
238	19100
239	6660
240	20700
241	7560
242	23900
243	8300
244	24900
245	8600
246	26800
247	8250
248	21300
249	6970
250	18400
251	5800
252	18800
253	6890
254	19200
255	7770
256	22800
257	8680
258	22700
259	8550
260	21700
261	8540
262	17000
263	4210
264	15600
265	5230
266	15300
267	5550
268	16800
269	6220
270	20100
271	5660
272	17100
273	7080
274	15900
275	5260
276	16600
277	6040
278	14000
279	3960
280	12700
281	5070
282	13800
283	5840
284	15900
285	6240
286	14100
287	3600
288	13600
289	5570
290	11100
291	3360
292	10400
293	4510
294	11400
295	6810
296	13000
297	7250
298	14000
299	6920
300	14700
301	5690
302	11100
303	1930
304	9750
305	1460
306	9220
307	2740
308	9490
309	4170
310	10100
311	4120
312	10100
313	9990
314	11400
315	7660
316	10700
317	5360
318	8290
319	1400
320	7670
321	3770
322	8050
323	2480
324	8530
325	3890
326	6970
327	2510
328	7920
329	3610
330	8030
331	4960
332	7440
333	1000
334	6280
335	3490
336	6530
337	3960
338	7540
339	4750
340	7240
341	4330
342	6860
343	3560
344	5740
345	967
