50	3720
51	5580
52	4280
53	8480
54	10400
55	31400
56	55800
57	39600
58	59200
59	56000
60	56900
61	33200
62	11200
63	7980
64	8560
65	6460
66	9700
67	30900
68	39900
69	80100
70	44100
71	39100
72	38100
73	36500
74	26800
75	10600
76	5340
77	9910
78	15000
79	15800
80	19700
81	37800
82	55800
83	40400
84	40400
85	31500
86	29900
87	16700
88	8860
89	12300
90	7710
91	18600
92	28400
93	23500
94	83500
95	42800
96	57700
97	41100
98	38800
99	20200
100	17900
101	19100
102	24600
103	17800
104	13600
105	13700
106	28400
107	30200
108	69500
109	45000
110	402000
111	44500
112	35000
113	26200
114	34600
115	19700
116	17200
117	29200
118	20800
119	17800
120	41800
121	29300
122	55500
123	53500
124	197000
125	42500
126	89700
127	29600
128	40600
129	19200
130	17300
131	22300
132	29000
133	23400
134	31800
135	41200
136	75200
137	35200
138	59500
139	34200
140	39500
141	19100
142	29000
143	17700
144	63800
145	28800
146	31300
147	28700
148	50200
149	35400
150	55400
151	33800
152	81800
153	32500
154	38700
155	20700
156	24100
157	17200
158	22600
159	22100
160	33300
161	28100
162	46500
163	31600
164	102000
165	34500
166	30800
167	23500
168	28100
169	14700
170	27300
171	16700
172	21100
173	20000
174	28300
175	25200
176	32300
177	28100
178	35200
179	28200
180	54400
181	25400
182	35000
183	17800
184	21100
185	14800
186	18500
187	17100
188	23700
189	21500
190	33700
191	25600
192	31800
193	23000
194	29100
195	17800
196	27700
197	16000
198	21300
199	15500
200	22500
201	16100
202	29700
203	23200
204	38100
205	23900
206	26000
207	17600
208	24800
209	18400
210	43100
211	16600
212	18800
213	11700
214	16900
215	11900
216	25700
217	15600
218	24700
219	13300
220	19800
221	9170
222	16900
223	11700
224	16500
225	12600
226	17300
227	12300
228	21000
229	9600
230	17800
231	13200
232	16700
233	12000
234	17800
235	9450
236	12700
237	7270
238	11100
239	9560
240	12900
241	9760
242	15100
243	10400
244	13400
245	6460
246	9420
247	9460
248	13100
249	10100
250	12700
251	8030
252	11500
253	6940
254	10200
255	9260
256	14100
257	10100
258	17000
259	7510
260	9180
261	6070
262	10200
263	5940
264	13200
265	8510
266	9950
267	7190
268	9460
269	3590
270	9060
271	6180
272	23500
273	13400
274	11800
275	12500
276	16200
277	12400
278	14500
279	3210
280	16800
281	9760
282	8150
283	6090
284	10300
285	8040
286	10200
287	5200
288	8610
289	7020
290	9670
291	7780
292	8270
293	13500
294	11400
295	1750
296	5320
297	2110
298	8100
299	6380
300	9390
301	7660
302	17200
303	7330
304	5000
305	4460
306	5330
307	3540
308	6340
309	4810
310	7410
311	5580
312	7200
313	6600
314	9340
315	7560
316	7690
317	5590
318	6400
319	3730
320	4840
321	3100
322	4080
323	4310
324	5980
325	4810
326	7020
327	5580
328	8800
329	7720
330	13400
331	9620
332	11000
333	4000
334	2960
335	1430
336	2600
337	1850
338	3760
339	4050
340	6210
341	5220
342	8670
343	6940
344	8410
345	6200
346	7770
347	7260
348	11200
349	7000
350	3090
351	1340
352	2950
353	1780
354	4910
355	4380
356	5430
357	6150
358	8400
359	5560
360	7200
361	3850
362	5400
363	1640
364	5010
365	3000
366	2570
367	2310
368	3890
369	4330
370	5400
371	4510
372	5560
373	4400
374	4340
375	1910
376	4420
377	3230
378	4000
379	3310
380	3050
381	3910
382	5150
383	5100
384	5220
385	4060
386	4370
387	3220
388	4230
389	2460
390	2690
391	1530
392	4060
393	3250
394	5910
395	5730
396	13100
397	10800
398	10100
399	8830
400	10200
401	3700
402	1670
403	971
404	1000
405	907
406	1080
407	1700
408	3620
409	2750
410	5010
411	4660
412	7080
413	6230
414	12200
415	6610
416	3590
417	1610
418	2330
419	1040
420	1180
421	1010
422	1250
423	2950
424	4370
425	7260
426	7810
427	3510
428	3090
429	1180
430	8110
431	6970
432	1890
433	931
434	904
435	814
436	1050
437	1120
438	2490
439	2800
440	2960
441	2700
442	2500
443	1110
444	2240
445	962
446	2580
447	1800
448	1730
449	1290
450	2030
451	2150
452	2590
453	2450
454	2010
455	2540
456	2530
457	1060
458	1040
459	905
460	973
461	840
462	1190
463	1690
464	2850
465	5290
466	7370
467	9130
468	10400
469	4510
470	1380
471	875
472	788
473	662
474	792
475	689
476	736
477	686
478	940
479	1330
480	2340
481	2740
482	3660
483	5730
484	5410
485	2470
486	852
487	652
488	630
489	577
490	640
491	815
492	1260
493	4320
494	4050
495	2360
496	1000
497	1220
498	1250
499	916
500	837
501	668
502	682
503	578
504	594
505	612
506	749
507	713
508	1140
509	1760
510	1590
511	859
512	803
513	671
514	775
515	658
516	699
517	625
518	646
519	689
520	704
521	600
522	746
523	659
524	1060
525	908
526	903
527	750
528	669
529	573
530	611
531	578
532	651
533	673
534	2060
535	1940
536	4160
537	3430
538	2220
539	793
540	680
541	576
542	552
543	533
544	497
545	422
546	490
547	426
548	656
549	686
550	1580
551	1660
552	5570
553	4300
554	2480
555	734
556	508
557	407
558	392
559	362
560	356
561	329
562	437
563	416
564	481
565	482
566	1160
567	935
568	1500
569	1100
570	641
571	438
572	389
573	334
574	409
575	387
576	375
577	344
578	318
579	286
580	372
581	352
582	483
583	483
584	569
585	498
586	533
587	432
