60	1.695e3
61	4.880e2
62	3.400e2
63	3.050e2
64	2.760e2
65	3.920e2
66	7.360e2
67	5.858e3
68	6.363e3
69	1.269e4
70	6.958e3
71	1.221e4
72	4.174e3
73	1.205e3
74	4.990e2
75	3.000e2
76	2.610e2
77	4.100e2
78	6.580e2
79	2.266e3
80	4.837e3
81	8.336e3
82	1.161e4
83	1.240e4
84	9.010e3
85	6.950e3
86	1.298e3
87	6.560e2
88	3.540e2
89	2.860e2
90	2.840e2
91	7.170e2
92	9.450e2
93	4.187e3
94	6.308e3
95	8.468e3
96	1.365e4
97	1.316e4
98	2.481e4
99	5.185e3
100	1.500e3
101	7.180e2
102	4.150e2
103	4.080e2
104	5.180e2
105	8.480e2
106	1.901e3
107	3.426e3
108	5.641e3
109	6.431e3
110	1.064e4
111	1.086e4
112	9.287e3
113	3.433e3
114	2.093e3
115	8.380e2
116	1.737e3
117	1.071e3
118	9.990e2
119	2.511e3
120	3.137e3
121	4.550e3
122	5.722e3
123	6.268e3
124	8.576e3
125	6.163e3
126	5.588e3
127	3.376e3
128	1.262e3
129	3.164e3
130	7.740e2
131	9.990e2
132	1.135e3
133	3.068e3
134	4.282e3
135	5.514e3
136	5.848e3
137	6.967e3
138	7.038e3
139	5.837e3
140	3.118e3
141	3.059e3
142	1.314e3
143	1.251e3
144	8.960e2
145	1.062e3
146	1.253e3
147	2.775e3
148	4.160e3
149	4.917e3
150	6.467e3
151	7.991e3
152	8.609e3
153	4.464e3
154	3.923e3
155	3.729e3
156	1.421e3
157	1.241e3
158	1.134e3
159	1.140e3
160	1.292e3
161	2.445e3
162	3.020e3
163	3.588e3
164	5.602e3
165	5.304e3
166	6.115e3
167	3.963e3
168	2.895e3
169	2.203e3
170	1.252e3
171	1.730e3
172	1.952e3
173	1.475e3
174	1.377e3
175	2.236e3
176	2.520e3
177	2.878e3
178	4.362e3
179	3.469e3
180	4.054e3
181	2.806e3
182	2.528e3
183	1.856e3
184	1.512e3
185	2.891e3
186	1.910e3
187	1.386e3
188	1.218e3
189	2.050e3
190	2.163e3
191	2.723e3
192	2.900e3
193	2.902e3
194	3.417e3
195	2.245e3
196	2.256e3
197	1.426e3
198	1.214e3
199	1.449e3
200	1.315e3
201	1.163e3
202	1.021e3
203	1.535e3
204	1.695e3
205	2.210e3
206	2.618e3
207	4.430e3
208	3.499e3
209	2.678e3
210	2.057e3
211	1.290e3
212	1.006e3
213	1.250e3
214	1.293e3
215	9.350e2
216	9.660e2
217	1.236e3
218	1.769e3
219	2.126e3
220	3.729e3
221	3.174e3
222	3.440e3
223	2.078e3
224	1.511e3
225	1.169e3
226	1.133e3
227	1.164e3
228	1.069e3
229	8.840e2
230	8.550e2
231	9.450e2
232	1.560e3
233	1.552e3
234	3.283e3
235	3.716e3
236	4.073e3
237	2.624e3
238	2.168e3
239	1.761e3
240	1.518e3
241	1.239e3
242	1.489e3
243	1.122e3
244	1.234e3
245	1.401e3
246	2.928e3
247	2.321e3
248	1.684e3
249	2.086e3
250	1.429e3
251	1.365e3
252	1.131e3
253	1.121e3
254	1.071e3
255	7.800e2
256	1.504e3
257	8.360e2
258	1.019e3
259	1.426e3
260	4.847e3
261	3.487e3
262	2.717e4
263	8.658e3
264	2.208e4
265	8.146e3
266	2.468e3
267	1.289e3
268	7.790e2
269	7.300e2
270	7.410e2
271	7.600e2
272	7.540e2
273	8.920e2
274	1.009e3
275	1.417e3
276	1.457e3
277	2.332e3
278	3.387e3
279	4.097e3
280	7.323e3
281	4.775e3
282	3.785e3
283	1.197e3
284	8.630e2
285	6.180e2
286	6.410e2
287	6.040e2
288	7.080e2
289	6.800e2
290	8.360e2
291	7.820e2
292	1.067e3
293	7.780e2
294	8.460e2
295	9.380e2
296	5.870e2
297	5.530e2
298	4.540e2
299	4.570e2
300	4.490e2
301	4.610e2
302	4.170e2
303	4.530e2
304	4.600e2
305	4.860e2
306	4.800e2
307	4.910e2
308	4.370e2
309	4.070e2
310	4.000e2
311	4.140e2
312	3.870e2
313	1.247e3
314	4.740e2
315	3.530e2
316	4.680e2
317	3.880e2
318	9.860e2
319	5.090e2
320	7.990e2
321	4.850e2
322	6.110e2
323	8.110e2
324	3.930e2
325	4.320e2
326	3.150e2
327	2.760e2
328	2.680e2
329	2.800e2
330	2.760e2
331	3.440e2
332	3.910e2
333	4.380e2
334	8.380e2
335	7.680e2
336	2.905e3
337	1.312e3
338	4.299e3
339	5.627e3
340	1.511e3
341	8.820e2
342	3.620e2
343	2.820e2
344	2.510e2
345	2.670e2
346	2.590e2
347	3.050e2
348	2.880e2
349	3.320e2
350	2.650e2
351	3.920e2
352	3.180e2
353	3.510e2
354	3.790e2
355	4.600e2
356	4.270e2
357	3.610e2
358	2.580e2
359	2.400e2
360	2.360e2
361	2.330e2
362	2.550e2
363	2.300e2
364	2.290e2
365	2.840e2
366	2.500e2
367	3.470e2
368	2.550e2
369	2.220e2
370	2.030e2
371	2.090e2
372	2.300e2
373	2.120e2
374	2.120e2
375	2.140e2
376	2.380e2
377	2.280e2
378	2.710e2
379	2.760e2
380	5.300e2
381	4.640e2
382	3.500e2
383	2.670e2
384	2.100e2
385	1.930e2
386	1.860e2
387	2.020e2
388	2.170e2
389	2.130e2
390	2.290e2
391	2.860e2
392	2.520e2
393	9.570e2
394	4.450e2
395	3.560e2
396	5.570e2
397	3.470e2
398	2.790e2
399	2.230e2
400	2.060e2
401	2.110e2
402	2.220e2
403	2.160e2
404	2.310e2
405	2.240e2
406	2.210e2
407	2.720e2
408	2.460e2
409	2.460e2
410	3.130e2
411	2.340e2
412	2.220e2
413	1.980e2
414	2.170e2
415	2.340e2
416	2.180e2
417	2.170e2
418	2.140e2
419	2.240e2
420	2.170e2
421	2.880e2
422	2.470e2
423	2.990e2
