60	864
61	435
62	302
63	294
64	257
65	360
66	891
67	12340
68	10070
69	38140
70	9276
71	15300
72	4576
73	769
74	452
75	284
76	276
77	408
78	1647
79	5195
80	10400
81	13870
82	16980
83	14230
84	8996
85	8942
86	999
87	631
88	357
89	295
90	294
91	927
92	1459
93	6619
94	9908
95	14520
96	17760
97	15480
98	19220
99	6017
100	961
101	621
102	389
103	369
104	522
105	1022
106	2312
107	5877
108	19560
109	12480
110	14200
111	17310
112	8483
113	4820
114	2618
115	702
116	871
117	916
118	857
119	2101
120	4023
121	6690
122	8399
123	9634
124	11090
125	8128
126	4964
127	2099
128	779
129	2120
130	671
131	1056
132	1222
133	4099
134	5515
135	8646
136	8612
137	9695
138	8374
139	10590
140	4023
141	1735
142	748
143	801
144	740
145	992
146	1327
147	3987
148	5790
149	8332
150	11690
151	10000
152	10290
153	5193
154	3701
155	1788
156	798
157	850
158	843
159	1317
160	1474
161	3104
162	4558
163	6050
164	8698
165	7465
166	6330
167	3945
168	2772
169	1188
170	834
171	1345
172	1310
173	1696
174	1422
175	2608
176	3742
177	4379
178	6543
179	4470
180	4066
181	2677
182	2933
183	1265
184	922
185	1982
186	1101
187	1403
188	1049
189	2065
190	2617
191	4133
192	4063
193	2780
194	2910
195	1713
196	2471
197	918
198	778
199	934
200	895
201	1047
202	974
203	1670
204	2020
205	2145
206	2827
207	6245
208	3305
209	2593
210	1992
211	906
212	755
213	885
214	827
215	815
216	879
217	1143
218	1740
219	1803
220	2594
221	1953
222	2457
223	1553
224	1436
225	770
226	703
227	805
228	713
229	696
230	816
231	872
232	2792
233	2220
234	4141
235	5623
236	2744
237	1509
238	861
239	831
240	812
241	787
242	758
243	723
244	781
245	849
246	973
247	1100
248	999
249	1285
250	732
251	682
252	607
253	642
254	595
255	574
256	1025
257	667
258	1669
259	1366
260	15000
261	4973
262	29940
263	9772
264	9630
265	2391
266	723
267	699
268	526
269	498
270	438
271	477
272	469
273	567
274	608
275	863
276	1564
277	1571
278	6859
279	2517
280	12510
281	2866
282	959
283	678
284	512
285	453
286	393
287	458
288	470
289	489
290	525
291	580
292	646
