60	9283
61	726
62	359
63	322
64	281
65	437
66	941
67	10420
68	11920
69	24670
70	15770
71	33480
72	15500
73	4691
74	717
75	381
76	307
77	490
78	776
79	3340
80	8402
81	14220
82	24750
83	27150
84	22780
85	15110
86	5044
87	1751
88	545
89	407
90	321
91	795
92	1509
93	6932
94	11580
95	14900
96	29620
97	33650
98	105600
99	12690
100	4350
101	1897
102	623
103	617
104	657
105	1431
106	3395
107	6076
108	10660
109	11390
110	24910
111	23830
112	27420
113	7846
114	5292
115	1970
116	2444
117	1471
118	1754
119	4368
120	5262
121	8060
122	16400
123	12980
124	18490
125	13170
126	15820
127	7876
128	3467
129	5693
130	1252
131	1476
132	2323
133	5131
134	7766
135	8949
136	15780
137	15210
138	16130
139	12010
140	7319
141	6495
142	3598
143	1897
144	1384
145	1664
146	2719
147	4870
148	7491
149	8372
150	12700
151	18540
152	19180
153	9851
154	10480
155	10210
156	4344
157	2015
158	1769
159	1708
160	2932
161	4149
162	6113
163	6184
164	10050
165	11030
166	12970
167	8140
168	6486
169	4578
170	3498
171	2509
172	2423
173	1931
174	2635
175	3800
176	4598
177	5187
178	8507
179	7425
180	8488
181	5796
182	4992
183	3308
184	3716
185	4652
186	2868
187	1721
188	2130
189	3373
190	4073
191	4788
192	6491
193	6625
194	6932
195	4300
196	4315
197	1981
198	2054
199	1999
200	1803
201	1439
202	1823
203	2240
204	3647
205	4347
206	6313
207	11090
208	7783
209	5447
210	4951
211	1863
212	1634
213	1682
214	1688
215	1296
216	1624
217	1839
218	3518
219	4082
220	9238
221	7445
222	7554
223	3902
224	2514
225	1560
226	1498
227	1442
228	1514
229	1283
230	1322
231	1409
232	2144
233	1889
234	5840
235	6138
236	7800
237	3755
238	3879
239	2332
240	1897
241	1535
242	1589
243	1349
244	1278
245	1693
246	5135
247	3282
248	2672
249	3899
250	1961
251	1521
252	1405
253	1409
254	1244
255	1048
256	2004
257	1370
258	1270
259	2506
260	3877
261	7454
262	24590
263	21230
264	60580
265	19180
266	3714
267	1957
268	1154
269	821
270	862
271	841
272	1038
273	1134
274	1386
275	1627
276	1525
277	3074
278	3074
279	8023
280	10120
281	13580
282	9380
283	1803
284	1404
285	802
286	751
287	656
288	755
289	655
290	818
291	667
292	800
293	644
294	722
295	700
296	523
297	489
298	461
299	467
300	474
301	492
302	467
303	471
304	461
305	464
306	462
307	455
308	403
309	393
310	367
311	356
312	376
313	512
314	452
315	355
316	389
317	370
318	518
319	431
320	537
321	463
322	457
323	480
324	445
325	336
326	292
327	292
328	266
329	268
330	280
331	300
332	331
333	395
334	483
335	496
336	1268
337	712
338	3497
339	3878
340	1431
341	794
342	444
343	316
344	253
345	263
346	246
347	333
348	339
349	287
350	277
351	306
352	288
353	276
354	299
355	656
356	444
357	405
358	298
359	255
360	245
361	236
362	242
363	231
364	229
365	240
366	235
367	264
368	231
369	213
370	219
371	213
372	242
373	216
374	222
375	243
376	250
377	241
378	242
379	249
380	359
381	441
382	398
383	335
384	265
385	219
386	215
387	223
388	228
389	240
390	246
391	273
392	252
393	508
394	469
395	338
396	342
397	410
398	294
399	256
400	227
401	261
402	246
403	262
404	289
405	270
406	271
407	258
408	267
409	263
410	305
411	302
412	257
413	250
414	251
415	332
416	295
417	293
418	267
419	272
420	239
421	243
422	259
423	267
424	295
425	264
426	231
427	200
428	208
429	408
430	420
431	661
432	375
433	288
434	274
435	276
436	340
437	373
438	281
439	261
440	208
441	192
442	188
443	190
444	195
445	195
446	213
447	373
448	454
449	586
450	739
451	411
452	299
453	237
454	195
455	176
456	176
457	174
458	178
459	178
460	179
461	215
462	258
463	339
464	352
465	353
466	323
467	246
468	205
469	172
470	166
471	174
472	173
473	186
474	216
475	263
476	318
477	433
478	449
479	475
480	388
481	393
482	251
483	207
484	181
485	205
486	194
487	191
488	216
489	271
490	349
491	442
492	450
493	493
494	352
495	350
496	232
497	203
